page_id,page_title,view_count,protection_status,page_length,edit_count,page_watchers,page_watchers_recent_edits,page_views_past_30days,page_id_scrapped,redirects,recent_number_of_edits,number_distinct_authors,number_categories
100196,Tim Westwood,1115033,autoconfirmed,15385,2897,90,2,11969,100196,4,0,0,19
10024,MDMA,14237182,autoconfirmed,138652,10886,846,76,117885,10024,50,7,3,36
10039332,Consol Energy Center,219824,autoconfirmed,46,1,Fewer than 30 watchers,,407,51862330,0,0,0,
1004706,Dysarthria,1590426,autoconfirmed,18133,342,117,7,12696,1004706,3,0,0,6
100627,Emo,4064083,autoconfirmed,115148,9901,839,27,55588,100627,71,0,0,14
10086685,Chris Malkin,19956,autoconfirmed,4274,127,Fewer than 30 watchers,,135,10086685,0,0,0,8
10089424,Kearnan Myall,23833,autoconfirmed,4243,132,Fewer than 30 watchers,,74,10089424,0,0,0,15
1009259,Macy's Thanksgiving Day Parade,2198960,autoconfirmed,118094,3913,157,15,9454,1009259,13,1,1,8
10099763,Green Hills Engineering College,20048,autoconfirmed,4567,199,Fewer than 30 watchers,,118,10099763,0,0,0,8
10101151,IQ and Global Inequality,228056,autoconfirmed,16224,1120,126,13,1638,10101151,2,0,0,5
10106,Earthquake,11557598,autoconfirmed,74924,5468,684,58,69303,10106,15,5,3,17
10111390,Guild Wars 2,1218436,autoconfirmed,52234,1006,120,8,22062,10111390,5,0,0,10
10128,Elizabeth I of England,27703236,autoconfirmed,72,1,1255,93,48673,64146479,0,0,0,5
1014,Alcohol,5796741,autoconfirmed,31837,3356,411,35,44272,1014,22,0,0,17
10157131,Diego Costa,7371353,autoconfirmed,107366,2543,93,13,83573,10157131,6,1,1,19
10160866,List of Canadian inventions,504283,autoconfirmed,74,1,Fewer than 30 watchers,,85,62162486,0,0,0,
101679,VRML,442784,autoconfirmed,14865,838,99,10,3093,101679,10,0,0,12
10172009,Kulraj Randhawa,876561,autoconfirmed,3346,294,Fewer than 30 watchers,,7054,10172009,0,0,0,10
1017610,Dido (disambiguation),84719,autoconfirmed,1648,171,82,8,981,1017610,1,1,1,
1018018,Burzynski Clinic,1279103,autoconfirmed,53828,1334,185,9,3607,1018018,9,0,0,5
101942,Child labour,5902428,autoconfirmed,132612,4875,262,14,32535,101942,23,3,2,36
101970,Tinnitus,7352884,autoconfirmed,72938,3246,490,32,64383,101970,10,1,1,22
10200539,Premier Basketball League,203961,autoconfirmed,28732,1160,Fewer than 30 watchers,,1628,10200539,2,4,1,5
102210,Arthur (TV series),4124129,autoconfirmed,47461,4543,207,34,121150,102210,23,33,22,9
1024181,Carlos Tevez,6061062,autoconfirmed,115007,6544,139,10,87318,1024181,7,11,7,24
10255667,The Biggest Loser Australia (season 1),99699,autoconfirmed,16935,321,Fewer than 30 watchers,,1401,10255667,2,0,0,5
10256222,The Biggest Loser Australia (season 2),40998,autoconfirmed,64158,682,Fewer than 30 watchers,,403,10256222,2,0,0,4
102690,Adam Sandler,24993509,autoconfirmed,33729,6699,751,58,266155,102690,13,2,2,26
102724,Kyrgyz people,883195,autoconfirmed,42420,1194,131,18,16758,102724,24,2,2,33
10276064,Bill Nye,9994129,autoconfirmed,71248,4484,412,30,62819,10276064,18,0,0,24
10284103,House of Merode,92358,autoconfirmed,17384,324,Fewer than 30 watchers,,1260,10284103,10,0,0,10
10292532,ICarly,5772522,autoconfirmed,105964,10539,454,66,157790,10292532,70,22,8,15
10303,Evaporation,2474667,autoconfirmed,12759,2851,176,27,16269,10303,12,0,0,14
10304105,Machete (film),965522,autoconfirmed,93,3,104,13,306,54393909,0,0,0,4
1030599,Black History Month,2816859,autoconfirmed,26287,2005,178,20,7437,1030599,6,1,1,11
1030713,Gabe Newell,3357279,autoconfirmed,21159,1379,176,22,66795,1030713,5,4,3,11
1031793,Didier Drogba,8161330,autoconfirmed,165121,7418,233,13,103354,1031793,7,4,3,31
1033826,Professional wrestling attacks,2967525,autoconfirmed,91,1,376,7,6502,62814991,0,0,0,3
1033897,Death of Adolf Hitler,8960514,autoconfirmed,51883,3995,306,30,90569,1033897,24,5,2,8
1033898,Jim Norton (Irish actor),550054,autoconfirmed,12874,316,Fewer than 30 watchers,,5106,1033898,1,0,0,17
1034769,Ugly,146342,autoconfirmed,1590,426,34,2,605,1034769,6,0,0,
10374465,Jordan Rhodes,1267744,autoconfirmed,49318,2005,31,2,7728,10374465,1,2,1,8
1038,Aarhus,1592884,autoconfirmed,201265,3817,121,10,16849,1038,14,2,1,38
1038594,Ameesha Patel,4546163,autoconfirmed,56643,2359,88,2,63236,1038594,4,6,3,24
10391001,Lil Wayne albums discography,1452032,autoconfirmed,36254,9155,80,12,14929,10391001,4,0,0,4
1039393,Andrewsarchus,520695,autoconfirmed,9508,654,79,9,5554,1039393,2,0,0,7
10403956,Robert Garside,52630,autoconfirmed,53284,836,41,There may or may not be a watching user visiting recent edits,439,10403956,2,1,1,11
10404818,Hindutash,35002,autoconfirmed,8596,299,Fewer than 30 watchers,,241,10404818,1,1,1,9
10407205,Days of Our Lives cast members,2356364,autoconfirmed,69,1,102,57,912,59351110,0,0,0,
10410626,John Adams,14860198,autoconfirmed,178670,10718,742,71,205119,10410626,22,14,6,54
1041577,Mark Henry,4262082,autoconfirmed,159341,6650,204,11,46114,1041577,7,1,1,19
10422721,Pacific Northwest tree octopus,789589,autoconfirmed,8575,2317,90,7,3463,10422721,12,2,1,4
10442845,Travel website,522147,autoconfirmed,4404,448,64,4,1728,10442845,9,1,1,5
104444,Dietary supplement,1830065,autoconfirmed,97813,1503,235,21,18083,104444,31,103,11,15
10445381,Calvin Goddard (ballistics),53002,autoconfirmed,52,1,Fewer than 30 watchers,,28,55469087,0,0,0,
10449970,List of TriStar Pictures films,669910,autoconfirmed,37328,1811,36,7,11114,10449970,1,2,2,3
10468424,Blah,101717,autoconfirmed,2083,422,97,5,341,10468424,16,0,0,
1047310,Crosspool,36063,autoconfirmed,12572,91,Fewer than 30 watchers,,229,1047310,1,0,0,8
1047835,Way of the Dragon,1257399,autoconfirmed,21589,1073,69,9,20658,1047835,7,0,0,12
1047970,Avenged Sevenfold,6539452,autoconfirmed,79083,11059,732,17,68786,1047970,30,1,1,24
10483209,Skilled Group,30320,autoconfirmed,4049,219,Fewer than 30 watchers,,196,10483209,1,1,1,5
10494172,Russell Kane,940877,autoconfirmed,9543,691,Fewer than 30 watchers,,6365,10494172,1,0,0,7
1050479,BloodRayne 2,211863,autoconfirmed,11156,510,33,5,2335,1050479,4,0,0,8
10509730,Alec Butler,82560,autoconfirmed,5735,96,Fewer than 30 watchers,,665,10509730,1,0,0,10
10515516,Pooja Gandhi,1031457,autoconfirmed,42752,1827,Fewer than 30 watchers,,9424,10515516,7,2,2,7
105219,Cancer,11479660,autoconfirmed,177938,6476,1252,57,87938,105219,40,7,7,26
1056208,Jure Francetić,101212,autoconfirmed,21260,398,Fewer than 30 watchers,,1450,1056208,1,0,0,11
1056214,Ljubo Miloš,69231,autoconfirmed,14712,288,Fewer than 30 watchers,,941,1056214,2,2,2,4
10567534,Blake Griffin,8233943,autoconfirmed,98344,3104,120,21,72687,10567534,3,3,3,15
10568,Association football,14845120,autoconfirmed,89957,10327,1345,98,301864,10568,56,33,11,26
1057414,Traumatic brain injury,2058135,autoconfirmed,140725,1604,301,25,15031,1057414,14,2,2,13
10579795,Olga Fedori,194750,autoconfirmed,6441,251,Fewer than 30 watchers,,938,10579795,0,0,0,7
1058843,Loge,38318,autoconfirmed,967,108,Fewer than 30 watchers,,251,1058843,1,0,0,
10595985,Phil Nibbelink,54442,autoconfirmed,4975,237,Fewer than 30 watchers,,1498,10595985,0,0,0,5
1059962,KVIE,54603,autoconfirmed,6465,230,Fewer than 30 watchers,,447,1059962,4,0,0,4
10605960,Non-penetrative sex,8122043,autoconfirmed,40998,1577,447,60,161830,10605960,19,0,0,7
1061021,List of secret police organizations,319210,autoconfirmed,36845,541,66,7,1718,1061021,1,0,0,14
10624594,Krypton,2632543,autoconfirmed,24173,2754,211,21,15328,10624594,5,1,1,13
10636232,The Pussycat Dolls,6069596,autoconfirmed,125503,9388,551,18,71538,10636232,29,2,2,23
10646,Food,7233617,autoconfirmed,110310,4706,551,48,91333,10646,22,1,1,34
1066018,Philip J. Kaplan,89092,autoconfirmed,74,1,30,2,2395,68269662,0,1,1,3
10682197,List of Waterloo Road characters,605493,autoconfirmed,42606,4628,49,2,6862,10682197,114,7,2,4
10693894,Suicide Silence,1353387,autoconfirmed,54653,2623,99,12,11337,10693894,13,2,2,23
1070152,Mugger crocodile,1046078,autoconfirmed,58629,932,70,15,13336,1070152,18,4,4,8
10721157,Shirley Phelps-Roper,1046975,autoconfirmed,10051,1010,83,9,9225,10721157,4,0,0,7
1075887,John Key,1206133,autoconfirmed,94515,1818,110,10,7529,1075887,8,5,5,16
10771083,Phan Đình Phùng,74767,autoconfirmed,32431,401,Fewer than 30 watchers,,504,10771083,3,0,0,15
10772350,History,6784519,autoconfirmed,84360,6548,969,82,61183,10772350,31,4,3,25
1078,Antisemitism,8863293,autoconfirmed,257304,10888,1330,110,78718,1078,77,7,7,31
1078003,Herbert Sandler,92976,autoconfirmed,5234,234,Fewer than 30 watchers,,378,1078003,1,0,0,6
1078340,Immortal Technique,2044228,autoconfirmed,20366,3693,209,8,18097,1078340,5,2,2,18
1079866,Mantle (geology),1959765,autoconfirmed,7372,2409,202,30,8132,1079866,2,0,0,4
10816091,BloodRayne (franchise),78732,autoconfirmed,41,2,Fewer than 30 watchers,,43,59520441,0,0,0,
1082198,Nicky Cruz,569073,autoconfirmed,7037,1154,55,3,5141,1082198,3,0,0,16
10823,Frédéric Chopin,6970088,autoconfirmed,121371,11176,708,77,70712,10823,38,0,0,59
10841641,Antonio Arnaiz-Villena,18865,autoconfirmed,34276,582,34,5,81,10841641,1,0,0,21
10843,Fruit,6609451,autoconfirmed,50739,3207,378,35,48875,10843,14,3,2,20
1084540,Ian Somerhalder,12497506,autoconfirmed,27801,4118,415,17,177219,1084540,4,4,4,18
10884089,List of The New Adventures of Winnie the Pooh episodes,279617,autoconfirmed,39388,644,Fewer than 30 watchers,,2785,10884089,4,0,0,9
10891776,Call of Duty 4: Modern Warfare,4174816,autoconfirmed,73341,8060,365,30,48291,10891776,52,9,5,16
10906185,Gurjar,1587865,autoconfirmed,50793,4372,159,22,20774,10906185,19,18,11,20
10919134,Jozy Altidore,2537261,autoconfirmed,92349,3142,59,10,35126,10919134,8,8,2,17
1092923,Google,77682904,autoconfirmed,197949,12407,3742,202,1543888,1092923,65,18,10,38
1095706,Jesus,25835526,autoconfirmed,258963,30920,3407,230,299283,1095706,115,36,21,43
10958,Fossil,3283177,autoconfirmed,89153,2840,371,46,28736,10958,37,0,0,23
10960729,Mike Harper,7808,autoconfirmed,4549,43,Fewer than 30 watchers,,23,10960729,0,0,0,4
10972664,Young Money Entertainment,3199524,autoconfirmed,52245,5239,186,22,34383,10972664,24,0,0,20
10979,Franklin D. Roosevelt,33774785,autoconfirmed,185991,11321,1574,136,349616,10979,47,11,8,56
10999148,Pierce the Veil,1444229,autoconfirmed,51589,2238,115,5,16327,10999148,20,2,2,20
11014515,List of ethnic slurs,12172990,autoconfirmed,208407,14620,3810,101,278528,11014515,114,23,16,
11015252,Vladimir Lenin,15715202,autoconfirmed,192986,11555,1348,112,198034,11015252,43,6,3,54
1102136,Sambandar,213773,autoconfirmed,17990,476,Fewer than 30 watchers,,3934,1102136,11,1,1,17
11026242,Traumatic insemination,948886,autoconfirmed,32372,466,82,7,4210,11026242,2,0,0,4
11030872,God Made Me Funky,18773,autoconfirmed,5359,116,Fewer than 30 watchers,,132,11030872,3,0,0,10
11033,Frederick Douglass,11595924,autoconfirmed,160112,4459,750,76,108888,11033,17,21,12,43
11038318,Methamphetamine,12550508,autoconfirmed,135891,9744,976,67,126058,11038318,79,4,4,24
1103839,List of Freemasons,1671146,autoconfirmed,2319,4734,199,13,14883,1103839,6,0,0,
11039790,Animal,16162934,autoconfirmed,111079,7001,977,104,307634,11039790,33,13,9,20
1104035,Boob,611925,autoconfirmed,1153,237,37,7,5651,1104035,3,0,0,
11042,Fat,3373256,autoconfirmed,136325,5157,299,30,30791,11042,113,15,5,25
1104310,James L. Dolan,2287418,autoconfirmed,31580,870,42,3,13199,1104310,2,1,1,5
11044005,Satellite Spies,17392,autoconfirmed,4200,250,Fewer than 30 watchers,,69,11044005,0,0,0,7
11053801,Maz Jobrani,995097,autoconfirmed,9564,361,45,9,6554,11053801,3,0,0,10
11054586,North View Secondary School,20745,autoconfirmed,3143,472,Fewer than 30 watchers,,151,11054586,2,0,0,12
1105480,Mushroomhead,1795128,autoconfirmed,42844,4361,85,6,25266,1105480,9,5,3,15
11058016,Mohammad Asghar,53629,autoconfirmed,15929,273,Fewer than 30 watchers,,302,11058016,1,0,0,6
11059,Five Pillars of Islam,5210880,autoconfirmed,30168,5631,359,34,27191,11059,29,0,0,13
11059398,Adult diaper,508182,autoconfirmed,23196,256,41,5,5666,11059398,3,2,1,9
1106026,Beth Ostrosky Stern,2484625,autoconfirmed,11713,1288,68,7,20484,1106026,5,0,0,12
11062,Friction,4128877,autoconfirmed,67235,3996,366,29,32097,11062,28,1,1,19
1108159,Carcharodontosaurus,845294,autoconfirmed,17225,830,102,21,12860,1108159,7,1,1,9
11089416,Test,46190476,autoconfirmed,2608,1174,136,16,32839,11089416,8,0,0,
1109104,Ray Comfort,585896,autoconfirmed,33736,1598,128,22,5246,1109104,4,0,0,15
1109945,Turkish Naval Forces,768371,autoconfirmed,52358,1895,71,10,11517,1109945,8,1,1,12
11115779,George Runner,36892,autoconfirmed,20489,252,Fewer than 30 watchers,,174,11115779,4,0,0,11
11121,Fox News Channel,2451914,autoconfirmed,104,3,779,24,4911,52031237,0,0,0,6
11123648,Canterbury University (Seychelles),39615,autoconfirmed,7300,622,36,3,153,11123648,2,0,0,4
11125639,Turkey,27534434,autoconfirmed,265077,21309,1640,150,391127,11125639,36,38,23,45
11127,Federal Bureau of Investigation,8977583,autoconfirmed,116756,4927,1003,85,84329,11127,46,12,8,33
11137057,BlueWare,14764,autoconfirmed,4993,123,Fewer than 30 watchers,,54,11137057,3,0,0,8
11145,Fire,4523535,autoconfirmed,35587,6322,498,34,40528,11145,10,0,0,17
1114570,John O'Shea,1593669,autoconfirmed,44683,2315,72,4,11404,1114570,5,1,1,4
11146900,Barney in Outer Space,40748,autoconfirmed,1965,170,Fewer than 30 watchers,,317,11146900,1,0,0,6
1116006,Histeria!,331609,autoconfirmed,32466,970,55,7,3772,1116006,14,1,1,6
1117328,Pickaxe,680230,autoconfirmed,5177,352,54,8,7828,1117328,13,1,1,8
1117939,Fernando Torres,9325370,autoconfirmed,125476,10688,277,13,164609,1117939,4,3,1,29
1118379,Online shopping,4235308,autoconfirmed,50926,2617,301,29,93831,1118379,70,2,2,10
11185,Feminism,10416233,autoconfirmed,179447,9989,1306,82,83130,11185,21,5,5,27
11188,French Revolution,18209513,autoconfirmed,163046,8790,1648,103,214496,11188,28,19,4,23
1119701,Physical medicine and rehabilitation,846410,autoconfirmed,9938,768,89,9,5388,1119701,33,0,0,8
11217925,Paris Hilton,17034004,autoconfirmed,216717,13269,978,42,223418,11217925,30,14,10,37
11223633,Aiglon College,194179,autoconfirmed,22636,412,Fewer than 30 watchers,,2483,11223633,0,14,4,16
1123327,1998 San Marino Grand Prix,50965,autoconfirmed,12326,125,Fewer than 30 watchers,,370,1123327,0,0,0,6
1123369,Historiography of the fall of the Western Roman Empire,440768,autoconfirmed,67131,2667,244,15,2831,1123369,15,0,0,14
11236,Fart,825646,autoconfirmed,24,5,163,5,2226,52797082,0,0,0,
11237896,Kalya,73579,autoconfirmed,9200,182,Fewer than 30 watchers,,1157,11237896,7,0,0,8
11240,Flatulence,3129578,autoconfirmed,52046,5084,357,26,28176,11240,53,2,1,21
11247682,The Devil Wears Prada (band),996588,autoconfirmed,45205,3594,106,6,9657,11247682,11,2,2,16
11250,Premier League,27553446,autoconfirmed,173313,14307,836,100,454984,11250,46,7,6,21
11258,Fellatio,14886523,autoconfirmed,38698,2966,535,63,200916,11258,63,0,0,13
11260577,Ann Romney,944178,autoconfirmed,74407,820,52,7,8119,11260577,2,1,1,13
1126490,Yard of ale,590917,autoconfirmed,5300,352,42,5,5684,1126490,6,0,0,3
1127442,Mohammed Burhanuddin,377526,autoconfirmed,85862,2315,83,9,4300,1127442,6,8,5,31
11286472,Renee Alway,561163,autoconfirmed,6874,432,Fewer than 30 watchers,,4259,11286472,2,1,1,7
11288250,Martin Hirsch,27257,autoconfirmed,2592,119,Fewer than 30 watchers,,209,11288250,0,0,0,13
11291,Floccinaucinihilipilification,160037,autoconfirmed,373,709,69,8,467,11291,12,0,0,3
1129182,Leonardo Araújo,756744,autoconfirmed,35919,820,41,5,13094,1129182,5,0,0,15
1129697,Paper plane,1027496,autoconfirmed,32180,1951,102,7,9534,1129697,11,3,1,22
11299,Fox,6654314,autoconfirmed,38131,5050,387,26,63056,11299,18,1,1,26
113055,Temperament,1011476,autoconfirmed,38908,474,182,18,8558,113055,10,1,1,8
11315,Friends,29533499,autoconfirmed,178786,14248,1058,83,325062,11315,45,20,12,25
113180,Pussy,6633566,autoconfirmed,21381,1993,281,24,51226,113180,2,0,0,9
11330163,List of dubstep musicians,323522,autoconfirmed,17401,3939,60,There may or may not be a watching user visiting recent edits,2342,11330163,3,0,0,
11347320,Saint Thomas More High School (Milwaukee),20364,autoconfirmed,9169,222,Fewer than 30 watchers,,118,11347320,2,0,0,14
113525,Dick,806461,autoconfirmed,1505,1102,103,17,8985,113525,6,0,0,
11370,FIFA World Cup,24249720,autoconfirmed,109151,9538,1211,100,1234303,11370,35,56,15,19
11371144,WRFF,70484,autoconfirmed,13416,331,Fewer than 30 watchers,,520,11371144,5,0,0,6
113746,Sean Penn,16640308,autoconfirmed,58268,3031,367,34,321567,113746,7,3,2,31
11392263,Sacramento County Jail,59319,autoconfirmed,933,39,Fewer than 30 watchers,,451,11392263,0,0,0,5
11403316,Compressed sensing,554989,autoconfirmed,46782,644,142,12,5851,11403316,7,0,0,9
11408,Female genital mutilation,10468369,autoconfirmed,163577,7000,602,65,60590,11408,27,7,5,15
11411461,Ola Toivonen,698469,autoconfirmed,38734,962,Fewer than 30 watchers,,4892,11411461,0,1,1,13
1141314,California Miramar University,196766,autoconfirmed,7122,828,44,4,2144,1141314,6,7,3,10
1141494,Salif Diao,193387,autoconfirmed,23547,537,Fewer than 30 watchers,,1423,1141494,0,1,1,8
11415141,Masturbation,18762374,autoconfirmed,117690,8196,1399,87,191510,11415141,124,7,1,23
1143036,Chelmsley Wood,106391,autoconfirmed,15267,562,Fewer than 30 watchers,,1141,1143036,0,0,0,9
1143659,Ruby Bridges,4675419,autoconfirmed,22937,1711,140,16,21627,1143659,8,1,1,13
1143923,Honolulu University,41519,autoconfirmed,3365,165,Fewer than 30 watchers,,482,1143923,1,0,0,3
11447,Flag of the United States,13086559,autoconfirmed,124466,7300,625,66,183680,11447,65,7,6,26
11461,Francis Crick,1933933,autoconfirmed,109270,3654,311,22,15483,11461,6,3,3,40
11470826,Jake T. Austin,4176999,autoconfirmed,28200,4279,201,8,26334,11470826,7,0,0,12
11481790,Nancy Grace,3099898,autoconfirmed,66576,3519,187,6,20532,11481790,9,4,4,19
11485528,Dan O'Halloran,43858,autoconfirmed,3256,149,Fewer than 30 watchers,,221,11485528,0,0,0,4
11492,Foot,2247848,autoconfirmed,28215,2830,203,22,17574,11492,35,0,0,15
11504,Fandom,1019279,autoconfirmed,32945,1022,183,23,10531,11504,6,2,1,7
1150748,Bhagat Singh,11610637,autoconfirmed,97821,6124,415,36,92985,1150748,14,9,9,35
11508,Francis Drake,5427619,autoconfirmed,78658,5974,406,46,49139,11508,9,4,4,47
11511282,YouPorn,4908376,autoconfirmed,16548,1091,369,17,47213,11511282,9,0,0,8
11521084,Cassandra Clare,1738452,autoconfirmed,24702,719,108,4,18761,11521084,4,2,1,33
11546879,Google Street View,5695914,autoconfirmed,37769,6371,496,42,77869,11546879,21,1,1,14
11554502,Lester Coleman,21196,autoconfirmed,30012,861,51,6,83,11554502,11,1,1,16
11557106,Batman in film,9490155,autoconfirmed,173788,5519,285,37,114284,11557106,54,16,6,12
11567096,Murdoch Mysteries,4524856,autoconfirmed,57451,1665,112,28,40349,11567096,13,1,1,17
11567670,List of The Cosby Show characters,1178088,autoconfirmed,39232,835,35,There may or may not be a watching user visiting recent edits,11789,11567670,8,0,0,6
1157014,Pauly Shore,4372534,autoconfirmed,12665,1329,101,9,54602,1157014,7,1,1,16
11578887,General Hospital cast members,1564023,autoconfirmed,68,1,112,65,634,59351114,0,0,0,
1160865,Samy Vellu,208303,autoconfirmed,20539,986,Fewer than 30 watchers,,3743,1160865,6,0,0,16
1164274,Claremont Graduate University,401824,autoconfirmed,18822,592,45,4,3327,1164274,11,0,0,18
11650319,Xiaxue,237120,autoconfirmed,14134,1521,46,3,1677,11650319,2,0,0,9
11663591,The Contractor (2007 film),234392,autoconfirmed,6479,151,Fewer than 30 watchers,,3581,11663591,0,0,0,6
